#{"t_start": 1768552056.4737453}
r,l,t
-65338.0,9,177.148364
-91383.0,8,327.003999
-96419.0,9,475.821049
-79809.0,8,608.678607
-87081.0,7,740.541127
-74531.0,9,869.876005
-104843.0,6,997.482472
-50396.0,6,1126.779273
-146619.0,7,1267.325033
-85813.0,8,1411.670167
-116787.0,9,1538.942647
-58904.0,8,1656.694692
-79460.0,6,1784.296751
-92183.0,9,1901.081439
-55111.0,6,2021.253943
-93281.0,9,2200.132881
-77372.0,6,2333.65354
