#{"t_start": 1768552055.213948}
r,l,t
-115624.0,7,196.196349
-49529.0,7,329.91774
-60595.0,7,465.722908
-100713.0,8,601.081519
-75684.0,8,737.777446
-68348.0,10,870.1582
-54039.0,8,978.878951
-73316.0,6,1108.654249
-102270.0,7,1244.593273
-63910.0,6,1367.923574
-60129.0,7,1505.356395
-80391.0,6,1639.512819
-79984.0,7,1768.987723
-80816.0,9,1885.747769
-77242.0,8,1997.670578
-51438.0,7,2176.912227
-115655.0,9,2327.605006
